time_s,x_m,y_m,z_m,qx,qy,qz,qw
46.69972538948059,0.7167167201381648,0.12734630017227497,0.3244117345951018,0.2778436635467525,-0.9605792064843284,-0.008811716325582548,0.003583344219908156
46.724660873413086,0.7165696381640406,0.13017348425823405,0.3239372171388008,0.2800705965849219,-0.9599085173253574,-0.011226678188727066,0.0031719071798046177
46.744664669036865,0.7164081091628941,0.13240367685257096,0.3235763782168666,0.2818530912581623,-0.9593637191989548,-0.013105757738808947,0.002885886994126657
46.769659996032715,0.7161725635661285,0.13516357858014325,0.32329828790876824,0.28405689894532904,-0.9586801802153555,-0.015425689562926463,0.0024573001824715114
46.794657945632935,0.7159259243352567,0.1378986479373857,0.3231959812498756,0.28631480949838634,-0.9579722313853554,-0.0175891926514311,0.001911560868223597
46.814661502838135,0.71568602867653,0.14008301620977587,0.32314188211390776,0.288191336434814,-0.9573788712341117,-0.01921434295274601,0.0015031730593559093
46.8347008228302,0.7153585400259379,0.14224292878138362,0.3230335098604863,0.2901152026357874,-0.956765806042915,-0.020755487883386874,0.0012535222613592528
46.859644174575806,0.7148848088693023,0.1449159196399594,0.3228752692677552,0.29251822678613487,-0.9559909659222606,-0.02265613953011773,0.0010292885539200452
46.879716634750366,0.7145169618889339,0.14702800644213265,0.32275656734513997,0.29442392009507673,-0.9553695228349802,-0.024144733343544254,0.000813692461996482
46.89973163604736,0.714168171518457,0.14905492419508248,0.3225832886005793,0.29629251560759556,-0.9547560653996756,-0.02551849360113929,0.0006382396837608981
46.924657344818115,0.7137203974828542,0.15154943530915468,0.3223711869267492,0.2986037157151718,-0.9539895487413446,-0.0271946321821058,0.00046261960445433375
46.94476056098938,0.7133443626817113,0.15359563665620424,0.3222507742729659,0.30048071901857104,-0.9533590077494097,-0.02859824177728528,0.00027999118195012326
46.96977877616882,0.7128650291640766,0.15618912589821693,0.32210714918614486,0.3028651240994061,-0.9525493725270847,-0.03037149547937951,2.1395985516908567e-05
46.994656562805176,0.7123794673528706,0.15879267844534753,0.3219898166988879,-0.3053012558694276,0.9517151597781132,0.032083042857709486,0.0002769300614755515
47.01466393470764,0.7119874655478002,0.16086088683376962,0.32190045323062727,-0.3072779061928846,0.951034049012587,0.03338031938325539,0.0005293644953679039
47.034677505493164,0.7115847409158355,0.16289777314082302,0.32178657920115133,-0.3092764684058027,0.9503428521681945,0.03458237896915695,0.0007672779993400912
47.05469226837158,0.7111796748338581,0.16492612956170827,0.3217003077563274,-0.31133920137331905,0.9496289791603001,0.0356600068906715,0.0010332051000039237
47.074697732925415,0.7107604918199467,0.16692691421348027,0.32153411086956757,-0.3134806610658852,0.9488892853319341,0.036571322880398,0.001240034267764848
47.094752073287964,0.7103527606936659,0.1689068145953864,0.3214384367792656,-0.3156602265314,0.9481350675356396,0.037366453543444464,0.0015044234195548116
47.11964988708496,0.7098274389358715,0.17143143781103107,0.32137620061239813,-0.3184086877697394,0.9471725149371353,0.03842678728440605,0.0018752510473421607
47.13966941833496,0.7094043420251211,0.1734611372553218,0.32136924741676953,-0.3206014580553476,0.9463957133502682,0.03930648553091948,0.002204325491882254
47.15968322753906,0.7090162068218036,0.17538664794593742,0.3213621620271706,-0.32273405007450395,0.9456384995979,0.0400510672198024,0.0025442130527360187
47.1797513961792,0.7086387571206701,0.17721378178997813,0.3213339034536247,-0.324820300492142,0.9448969408450885,0.040661822779736054,0.002856525126673656
47.19981074333191,0.708239577126615,0.1790406597203518,0.321316473354734,-0.3269050274769683,0.9441498514394098,0.041282931200400594,0.003143347462368261
47.224772691726685,0.7077436644073357,0.1813076783631653,0.321307010814361,-0.3295116365373658,0.9432093094982003,0.04202165306962979,0.003529948178577642
47.244784355163574,0.7073708922384419,0.18307434779625234,0.32131262094271307,-0.33160739266486505,0.9424523665110457,0.04248333219832978,0.00390390518515826
47.269695520401,0.7069136934682596,0.18518007416132928,0.3212422332101322,-0.33422584003956374,0.9415083230457696,0.04285416467409301,0.0043227368643527905
47.289726972579956,0.706558042338738,0.18674917878623037,0.32112976873501387,-0.3362740730834144,0.9407713862507777,0.042985932850058216,0.004599583254513318
47.30978465080261,0.7062336279917533,0.18820717796835568,0.3210343718006026,-0.338269262050108,0.9400557962087935,0.04295436748806765,0.004891695322250666
47.329848766326904,0.7059379058098226,0.1895687144687932,0.3209176611578242,-0.34023975863550904,0.9393521574975418,0.042749753193363896,0.005185503855976502
47.34986639022827,0.7056676574790538,0.19083542128278722,0.32081061763067914,-0.34218902815310687,0.9386594934860342,0.04236593962069787,0.005491034736335871
47.374638080596924,0.7052813109698693,0.19235009098690797,0.3205183128339848,-0.3446464852142086,0.9377864817695958,0.04174499543995423,0.005715784429968914
47.39471173286438,0.7048510263311202,0.19355659032540778,0.32019776958765833,-0.3467439023354178,0.937042182781952,0.041082337461802926,0.005731965062141917
47.41473460197449,0.7042998654576055,0.19476119589729993,0.31970623098277906,-0.3489714182634728,0.9362510748387117,0.04027693780826841,0.0055355555655386
47.43976879119873,0.7034899793420654,0.19619338575829484,0.31888411920652887,-0.35181413130316863,0.9352390550131552,0.03910828544255217,0.005026828138206228
47.464699268341064,0.7025117186495997,0.19751506256051796,0.31773080491084366,-0.35465495476888975,0.9342225068990166,0.0378328089922939,0.004104780961259424
47.48968768119812,0.7013956966329052,0.19882250777835445,0.3164363100371913,-0.3575447312980061,0.9331767282722376,0.03652681347256348,0.0029581813112135066
47.51465725898743,0.7001465483801046,0.20013867599192928,0.31496079526510756,-0.36045246946213577,0.9321077542479973,0.03530826807489952,0.0015741236325734062
47.53466606140137,0.6990964886505671,0.2011245189156315,0.313678055460203,-0.3627171573324068,0.9312662590817639,0.034341098767197535,0.0003271659798696059
47.55470633506775,0.6979730945886041,0.20207638379532938,0.31227463489814505,0.36496735797645724,-0.9304208847004851,-0.03338626153921463,0.0010781509704652957
47.57976317405701,0.6964848190198689,0.2032758077918271,0.3104836206165926,0.36781143265230987,-0.9293373975946158,-0.03222081116865661,0.002927590712596225
47.60470104217529,0.6950288674247511,0.20443510943412543,0.30906148218745116,0.37063688029380976,-0.9282510195243991,-0.030950149117461617,0.004520618501876245
47.62477946281433,0.6937855377716121,0.20535737247778793,0.3080844818490702,0.37288050548994073,-0.9273773099374415,-0.02996635461649485,0.005785432461959733
47.64970922470093,0.6921718486282022,0.20655819851337182,0.3071251509407027,0.3755573832396522,-0.9263154363557754,-0.0290416993560526,0.007276260142410325
47.66974186897278,0.6908129947152937,0.20751968272071378,0.3065334710768888,0.377616604283063,-0.9254863175079457,-0.02844912483113165,0.008451246891773012
47.694698095321655,0.6889806042042631,0.208790655654561,0.3060338647454871,0.3801596385627655,-0.9244459816672159,-0.027932465351287267,0.009902200115292933
47.71971321105957,0.687133002714577,0.20999206676502188,0.3057732490597127,0.3824643995668331,-0.9234866254188187,-0.02767901133276482,0.011283087715667437
47.73978090286255,0.6857041362167461,0.21083570945112307,0.3056810050352261,0.3840640062786809,-0.9228112427109882,-0.027603442747513474,0.012340962533651528
47.75986194610596,0.6842604657400823,0.2116735353530459,0.30567820701541143,0.38556869449186176,-0.9221686460141556,-0.027615169535696073,0.013385535001741073
47.7848539352417,0.68251786317758,0.21273631084802003,0.306049187765033,0.38724605369588744,-0.9214412409489071,-0.027899045112259727,0.014428328322946948
47.80970001220703,0.6808413869808541,0.21376339717058526,0.3066741656143901,0.3887495674391431,-0.9207816496226272,-0.028306804050624648,0.01528569194047883
